position COMBINED_rate(cM/Mb) Genetic_Map(cM)
21414000 0.3612073073 7.4567929714
21414601 0.3582659755 7.4570100570
21414773 0.3582481084 7.4570716787
21415211 0.3532124060 7.4572285914
21415760 0.3469598550 7.4574225050
21416145 0.3438500168 7.4575560845
21417594 6.3701462313 7.4580543232
21419073 1.6770244584 7.4674757695
21419335 1.6930886824 7.4679151499
21419526 1.7630506737 7.4682385298
21419891 1.4117210708 7.4688820433
21420592 0.0785276203 7.4698716598
21420848 0.0384301295 7.4698917629
21421510 0.0348333494 7.4699172036
21422478 0.0348890825 7.4699509223
21423943 0.0356762402 7.4700020348
21424269 0.0379586567 7.4700136653
21424609 0.0449543503 7.4700265712
21424968 0.0616727456 7.4700427098
21425209 0.0758081049 7.4700575730
21426065 0.0799263054 7.4701224647
21426331 0.0836767859 7.4701437251
21426391 0.0856164915 7.4701487457
21426631 0.0892252441 7.4701692937
21427956 0.3290750530 7.4702875171
21428612 0.5179496740 7.4705033903
21428904 0.2664525584 7.4706546316
21429112 0.2664525584 7.4707100538
21429559 0.1355297528 7.4708291581
21429606 0.0660639349 7.4708355280
21430626 0.0658729560 7.4709029132
21430637 0.0659119594 7.4709036378
21430652 0.0659643302 7.4709046265
21430962 0.0670655456 7.4709250754
21431363 0.1474441426 7.4709519687
21431425 0.2754066748 7.4709611102
21431736 0.3484607105 7.4710467617
21431816 0.3781927275 7.4710746386
21431853 0.3782193191 7.4710886317
21431982 0.4000143596 7.4711374220
21432206 0.4000208715 7.4712270252
21432811 1.8313954866 7.4714690378
21433546 1.3381740527 7.4728151135
21433852 0.4114312894 7.4732245948
21434234 0.3564654213 7.4733817615
21434309 0.2425308187 7.4734084964
21434453 0.1053587377 7.4734434209
21437593 0.1089144285 7.4737742473
21437618 0.1163460581 7.4737769702
21437684 0.1559307563 7.4737846490
21437741 0.2279537786 7.4737935371
21437851 0.5133340455 7.4738186120
21437911 1.0034676526 7.4738494120
21438056 0.9206553109 7.4739949148
21438528 0.1048824086 7.4744294641
21438691 0.1048941168 7.4744465600
21438742 0.1018206996 7.4744519096
21438837 0.1004196471 7.4744615825
21439399 0.0997907724 7.4745180184
21440406 0.0997915244 7.4746185077
21440484 0.0997787452 7.4746262914
21441086 0.0992158458 7.4746863582
21442983 0.0992158458 7.4748745707
21443040 0.0991950732 7.4748802260
21443181 0.0992249926 7.4748942125
21443454 0.0992249926 7.4749213009
21444239 0.1005890279 7.4749991925
21445771 1.3289343280 7.4751532949
21445867 3.3939710128 7.4752808726
21446929 3.5816380699 7.4788852698
21447052 3.6915370857 7.4793258113
21447158 3.8510608892 7.4797171142
21447213 4.0189187047 7.4799289226
21447745 4.0229395160 7.4820669873
21448182 21.7748207499 7.4838250119
21448382 21.7605814722 7.4881799761
21448470 49.8848080520 7.4900949072
21448495 86.1752353373 7.4913420274
21448548 86.1752353373 7.4959093149
21448637 86.1752353373 7.5035789109
21448675 86.1752353373 7.5068535698
21448972 86.1752353373 7.5324476147
21449681 86.1752353373 7.5935458565
21449843 86.1752353373 7.6075062447
21450380 19.2673860249 7.6537823460
21450468 2.7471163888 7.6554778760
21450664 2.6743048437 7.6560163108
21451264 2.6535499489 7.6576208937
21451485 2.6534728818 7.6582073283
21451508 1.1533003861 7.6582683581
21451578 0.9526319555 7.6583490892
21451594 0.8737082388 7.6583643313
21451914 0.8094146317 7.6586439179
21452495 0.8166412965 7.6591141878
21452802 0.8356266237 7.6593648967
21453323 0.2351286271 7.6598002582
21453355 0.2628935541 7.6598077823
21454311 0.3091741967 7.6600591085
21454321 0.3624458052 7.6600622003
21455363 0.3480241967 7.6604398688
21455546 0.3363246613 7.6605035572
21455611 0.2835629835 7.6605254183
21456071 0.2521061885 7.6606558573
21456086 0.2225952020 7.6606596389
21456324 0.1345078368 7.6607126166
21456499 0.0798878453 7.6607361554
21456995 0.0719651091 7.6607757798
21457158 0.0386205784 7.6607875101
21457189 0.0367936827 7.6607887073
21457679 0.0297779022 7.6608067363
21458062 0.1800996166 7.6608181412
21458086 0.4180557681 7.6608224636
21458368 0.6982798950 7.6609403553
21458852 0.1123144822 7.6612783228
21458980 0.0851152536 7.6612926990
21459185 0.1741669012 7.6613101477
21459223 0.5973718159 7.6613167660
21459260 1.4332134399 7.6613388688
21459300 1.9599644878 7.6613961973
21459306 2.3501666671 7.6614079571
21459537 1.5200092337 7.6619508456
21459709 0.4931312271 7.6622122872
21459943 0.5292167179 7.6623276799
21460025 0.5036296116 7.6623710756
21460067 0.4594934966 7.6623922281
21460345 0.8264222668 7.6625199673
21460584 0.1413648755 7.6627174822
21460759 0.0935946601 7.6627422211
21461198 0.0932665193 7.6627833091
21461273 0.0927131649 7.6627903041
21461630 0.0923760305 7.6628234027
21462466 0.0922872300 7.6629006291
21462479 0.0936697089 7.6629018288
21462543 0.0939137946 7.6629078237
21462647 0.0941744234 7.6629175907
21462685 0.0941877343 7.6629211693
21462823 4.4314163835 7.6629341672
21462926 4.2558274321 7.6633906031
21462988 0.1142452088 7.6636544644
21463054 0.0447033433 7.6636620046
21463086 0.0380407660 7.6636634351
21463685 0.0380510724 7.6636862215
21463859 0.0434593632 7.6636928424
21464350 0.0845642074 7.6637141810
21464623 0.2016944775 7.6637372670
21465090 1.2155181557 7.6638314583
21465964 1.1202401848 7.6648938212
21466562 0.5832973369 7.6655637248
21466983 0.5076031505 7.6658092930
21467182 0.4818381638 7.6659103060
21468808 0.9196510624 7.6666937749
21469004 0.9191369540 7.6668740265
21469154 0.4749775863 7.6670118970
21469666 0.4618976506 7.6672550855
21470940 0.4617849525 7.6678435431
21471431 0.3679386894 7.6680702796
21472303 0.3674493555 7.6683911221
21473215 0.3688441623 7.6687262359
21473436 0.3702859710 7.6688077505
21474007 0.4306951902 7.6690191838
21474142 0.4632816209 7.6690773276
21474514 0.3583020237 7.6692496684
21475257 0.3554026609 7.6695158868
21475465 0.3548987001 7.6695898105
21476966 0.3559191123 7.6701225135
21477645 0.3752621258 7.6703641826
21477814 0.3781929474 7.6704276019
21477917 0.3817684098 7.6704665557
21478446 0.3879949230 7.6706685112
21478482 0.3872763656 7.6706824790
21478644 0.3813147180 7.6707452178
21479411 0.4093267951 7.6710376862
21479460 0.5085357376 7.6710577432
21479611 2.6678763091 7.6711345321
21479866 0.4156885121 7.6718148406
21480140 0.4149692586 7.6719287392
21480335 0.4088163581 7.6720096582
21480460 0.3977458645 7.6720607603
21481188 0.3733426420 7.6723503193
21481385 0.3558429791 7.6724238678
21481512 0.3433916811 7.6724690598
21482070 0.3436307720 7.6726606724
21483625 9.5601936093 7.6731950182
21486310 9.5601936093 7.6988641381
21486526 11.9056261560 7.7009291399
21486566 13.2337174878 7.7014053649
21486750 13.1171898870 7.7038403689
21487222 2.5703613278 7.7100316826
21487809 2.5707514406 7.7115404847
21488542 1.2564879016 7.7134248455
21488750 1.1444175113 7.7136861950
21489077 1.1442269613 7.7140604195
21489724 3.7022974420 7.7148007343
21489732 5.1630850042 7.7148303527
21489751 5.3599687961 7.7149284513
21489862 0.8858656841 7.7155234079
21489986 0.7646653368 7.7156332552
21490247 0.7200827668 7.7158328329
21490282 0.6639633047 7.7158580358
21490309 0.5960363558 7.7158759628
21490337 0.5477525830 7.7158926518
21490618 0.4758657245 7.7160465703
21490677 0.3981829386 7.7160746463
21490725 0.3091407014 7.7160937591
21491228 0.2975987706 7.7162492569
21492816 0.3323323784 7.7167218437
21494736 0.2833878316 7.7173599219
21495114 0.2322079782 7.7174670425
21495687 0.2167770690 7.7176000977
21497284 0.4430882836 7.7179462907
21497775 6.8001420972 7.7181638470
21498204 0.0932585631 7.7210811080
21498283 0.0954671972 7.7210884754
21498824 0.1093935045 7.7211401231
21499487 0.1908561306 7.7212126510
21500180 0.4371774511 7.7213449143
21501254 0.4391192524 7.7218144429
21503306 0.4380382541 7.7227155156
21503706 0.4063787508 7.7228907309
21504263 0.3377597047 7.7231170839
21504446 0.2661280615 7.7231788939
21505442 0.1337540790 7.7234439575
21506113 0.0856056358 7.7235337065
21508446 0.0469319209 7.7237334244
21511897 0.0463381187 7.7238953865
21512239 0.2370872754 7.7239112341
21513324 0.3404540678 7.7241684738
21515195 3.2799214809 7.7248054634
21515398 0.5585670832 7.7254712874
21515735 0.6070123956 7.7256595245
21515989 0.6090106228 7.7258137057
21516251 0.6021612581 7.7259732665
21516441 0.5982265321 7.7260876771
21516728 0.5963394977 7.7262593681
21517502 0.3721851667 7.7267209349
21518327 0.2896324849 7.7270279876
21518694 0.2905860154 7.7271342828
21519001 0.4037867634 7.7272234927
21519026 0.5833836378 7.7272335873
21519681 0.0974197680 7.7276157036
21519811 0.0470549064 7.7276283682
21519846 0.0086542993 7.7276300151
21519931 0.0044103201 7.7276307507
21519996 0.0033185996 7.7276310374
21520082 0.0033072559 7.7276313228
21520801 0.0032917526 7.7276337007
21520850 0.0032915353 7.7276338620
21522019 0.0032915353 7.7276377098
21522314 0.0032915353 7.7276386808
21523444 0.0032947086 7.7276424003
21523608 0.0032947086 7.7276429406
21523755 0.0032947086 7.7276434249
21523785 0.0032947086 7.7276435237
21524127 0.0033237933 7.7276446505
21524312 0.0033237933 7.7276452654
21524452 0.0033253496 7.7276457308
21524521 0.0033253496 7.7276459602
21524741 0.0033430670 7.7276466918
21525454 1.7470932682 7.7276490754
21525759 1.7359484484 7.7281819389
21525910 0.6485560042 7.7284440671
21526201 0.5067934297 7.7286327969
21526375 0.5070515550 7.7287209789
21526449 0.3077522137 7.7287585007
21527241 0.3072465832 7.7290022405
21527306 0.7962579420 7.7290222115
21527918 0.7605159042 7.7295095214
21528535 0.4807528404 7.7299787597
21529290 0.0727398881 7.7303417281
21531224 0.0698541964 7.7304824070
21531234 0.0677971057 7.7304831056
21531435 0.0657437279 7.7304967328
21531617 0.0649254581 7.7305086981
21533234 0.0745992942 7.7306136826
21534205 0.6721449536 7.7306861185
21534915 0.6721577435 7.7311633414
21535160 0.6765333643 7.7313280201
21535857 0.7062032760 7.7317995638
21536574 3.4157201795 7.7323059116
21536724 3.4471725767 7.7328182696
21536960 9.1037003631 7.7336318024
21537796 9.1037003631 7.7412424959
21538197 9.0829341544 7.7448930797
21538508 8.9734856629 7.7477178722
21538784 7.4222322847 7.7501945543
21539100 1.6585343133 7.7525399797
21540041 1.6376361511 7.7541006605
21540159 1.6448537982 7.7542939015
21541090 1.7961250846 7.7558252604
21541173 1.8464178880 7.7559743388
21541746 1.9192844065 7.7570323362
21542900 1.9168954193 7.7592471904
21543034 1.9652422533 7.7595040544
21546230 2.3515957400 7.7657849687
21546258 2.3499799689 7.7658508134
21546573 2.7956743808 7.7665910570
21547255 21.4318185516 7.7684977070
21548801 40.9653907087 7.8016312985
21548998 41.1696167403 7.8097014804
21549035 41.2163658832 7.8112247562
21549437 41.2163658832 7.8277937353
21549652 41.2163658832 7.8366552540
21550164 1.4540739554 7.8577580333
21550558 1.3282385256 7.8583309385
21551291 1.2424626782 7.8593045373
21551368 1.1961452682 7.8594002069
21551545 1.1918003813 7.8596119246
21551607 1.1934247039 7.8596858163
21551630 1.1765917422 7.8597132650
21551664 1.1565386086 7.8597532691
21551842 1.1482852425 7.8599591330
21552337 0.9691955129 7.8605275342
21552351 0.7224372225 7.8605411030
21552941 0.6582118816 7.8609673409
21553839 0.6193907916 7.8615584152
21554213 0.5974769029 7.8617900673
21555584 0.5850873756 7.8626092082
21556617 0.5913259882 7.8632136034
21557375 0.6182174056 7.8636618285
21557538 0.6189696400 7.8637625980
21558349 3.2610720566 7.8642645823
21558421 5.2844924609 7.8644993795
21559839 5.2844924609 7.8719927898
21560259 5.2650280704 7.8742122767
21560562 5.2549344318 7.8758075802
21560912 3.0226639667 7.8776468072
21560935 1.1654666907 7.8777163285
21561212 1.1616228237 7.8780391628
21561281 1.1463916404 7.8781193148
21562376 21.2326845202 7.8793746136
21563318 31.4708522612 7.8993758024
21563620 45.6081735537 7.9088799998
21564578 45.6081735537 7.9525726301
21565090 45.6081735537 7.9759240149
21565869 25.3742121234 8.0114527821
21566254 2.2738821253 8.0212218538
21566423 1.4154852979 8.0216061399
21567040 1.4294862998 8.0224794943
21567101 1.4649834349 8.0225666930
21567465 1.7449437970 8.0230999469
21567540 2.2358654894 8.0232308177
21567859 2.6767953827 8.0239440588
21568242 2.3071579905 8.0249692714
21568322 1.6752464219 8.0251538441
21568886 1.6960983904 8.0260986831
21568936 1.6938733240 8.0261834880
21569000 1.7426762834 8.0262918959
21569710 1.3481367347 8.0275291960
21569758 1.3481134199 8.0275939066
21573087 1.2848608160 8.0320817762
21573238 0.9276570467 8.0322757902
21573553 0.9278540090 8.0325680021
21573746 0.7305327616 8.0327470780
21573977 0.4797073560 8.0329158310
21575509 0.4711904156 8.0336507427
21575905 0.4699331808 8.0338373341
21575935 0.4697827569 8.0338514321
21576543 0.4726009311 8.0341370600
21576966 0.4809905389 8.0343369702
21577696 0.5013358229 8.0346880933
21577928 0.5635015469 8.0348044032
21577984 0.6233280813 8.0348359593
21579028 0.6233780837 8.0354867138
21579608 0.4841307947 8.0358482731
21579868 0.4842342977 8.0359741471
21580089 0.4834892538 8.0360811629
21581098 0.4154666281 8.0365690035
21582594 0.4151457330 8.0371905416
21582866 0.4161500211 8.0373034613
21582956 0.4221465578 8.0373409148
21584229 1.7732600157 8.0378783073
21585541 1.8421985412 8.0402048245
21586043 1.8001629974 8.0411296081
21586064 1.8704378335 8.0411674116
21586544 0.0661155181 8.0420652217
21586730 0.0553243564 8.0420775192
21586928 0.0506362021 8.0420884734
21587037 0.0491830921 8.0420939928
21587086 0.0499166868 8.0420964027
21587111 0.1083913268 8.0420976507
21587156 6.9721386601 8.0421025283
21587271 3.0802599521 8.0429043242
21587305 3.1316051274 8.0430090531
21587307 3.0992519873 8.0430153163
21587462 0.0084847463 8.0434957003
21587630 0.0082287612 8.0434971258
21588043 0.0081711577 8.0435005242
21588275 0.0081693707 8.0435024199
21588331 0.0081693707 8.0435028774
21588598 0.0081664935 8.0435050587
21588704 0.0081563408 8.0435059243
21588749 0.0081555634 8.0435062913
21590852 0.0081572865 8.0435234425
21590891 0.0081572865 8.0435237606
21591454 0.0081572865 8.0435283532
21591488 0.0082720907 8.0435286305
21591943 0.1464313197 8.0435323943
21591966 0.8543657125 8.0435357622
21592185 6.5451509598 8.0437228683
21592268 0.0552919521 8.0442661159
21592280 0.0068308141 8.0442667794
21593374 0.0100063482 8.0442742523
21593777 0.0100063482 8.0442782848
21593860 1.5336355491 8.0442791154
21594175 0.0515205021 8.0447622106
21594265 6.5481867546 8.0447668474
21594379 0.0079367447 8.0455133407
21594546 0.0078743554 8.0455146661
21594861 0.0070730499 8.0455171466
21594886 0.0070001870 8.0455173234
21596313 4.3429697100 8.0455273126
21596721 0.0180589879 8.0472992443
21597033 0.0119930137 8.0473048787
21597517 0.0123926397 8.0473106833
21598055 0.0130035988 8.0473173506
21598158 0.0136238051 8.0473186899
21598185 0.0141898341 8.0473190578
21598270 0.0141898341 8.0473202639
21599472 0.6766895546 8.0473373201
21600209 0.6775525339 8.0478360403
21600333 0.6812801558 8.0479200568
21600575 0.6812794217 8.0480849266
21600633 0.6968579942 8.0481244408
21600659 0.7059544911 8.0481425591
21600879 0.6270023852 8.0482978691
21600935 0.4261504558 8.0483329812
21600962 0.1676919643 8.0483444873
21601468 0.1663324271 8.0484293394
21603431 0.1664608006 8.0487558500
21603697 0.1703314243 8.0488001286
21603727 0.1817264045 8.0488052385
21603981 0.2787201541 8.0488513970
21604011 0.2791052104 8.0488597586
21604103 2.7065725010 8.0488854363
21604306 4.3261371977 8.0494348705
21604337 4.3430388458 8.0495689808
21604830 27.1682637878 8.0517100989
21604976 42.0862906234 8.0556766654
21605102 42.0862906234 8.0609795380
21605239 42.0862906234 8.0667453599
21605244 42.0862906234 8.0669557913
21605401 42.0862906234 8.0735633389
21605911 35.4381762056 8.0950273472
21606200 3.1674747823 8.1052689801
21606390 2.6760421367 8.1058708003
21606579 2.5468869158 8.1063765723
21606714 1.3675946536 8.1067204020
21606739 1.0665304129 8.1067545919
21606882 0.8957980425 8.1069071057
21607006 0.7316206236 8.1070181847
21607217 0.6432850381 8.1071725566
21608501 0.6376136691 8.1079985346
21608717 0.6320995098 8.1081362591
21609252 0.6319683895 8.1084744324
21610046 0.2272197120 8.1089762153
21611093 0.2272080686 8.1092141143
21614233 0.2273181048 8.1099275477
21614878 0.2273432421 8.1100741678
21615167 0.2273845041 8.1101398700
21615627 0.2275307284 8.1102444669
21616185 0.2279513914 8.1103714291
21617129 0.2907508523 8.1105866152
21617926 0.2908111114 8.1108183436
21619450 2.1781514419 8.1112615397
21619726 0.2215356112 8.1118627095
21621829 0.2215571237 8.1123285989
21622842 0.2215664602 8.1125530363
21623477 0.2214418999 8.1126937310
21623796 0.2214098443 8.1127643710
21623847 0.2214196879 8.1127756629
21624853 0.2212884925 8.1129984111
21624909 0.2211966579 8.1130108032
21626000 0.2211685410 8.1132521288
21627143 0.2212531728 8.1135049244
21627486 0.2239780286 8.1135808143
21628113 0.2301488909 8.1137212485
21629454 0.2945086943 8.1140298781
21631306 0.9115678336 8.1145753082
21631939 0.6222141759 8.1151523307
21632078 0.3475605095 8.1152388185
21632122 0.4112430399 8.1152541111
21632638 0.4408765386 8.1154663125
21632746 0.4600255152 8.1155139272
21633201 0.4628037625 8.1157232388
21633383 0.4588660682 8.1158074691
21633557 0.4559301068 8.1158873118
21633722 0.4551241118 8.1159625402
21633855 0.4556272713 8.1160230718
21634087 0.4566572397 8.1161287773
21635074 0.6544376640 8.1165794980
21635260 0.6879670559 8.1167012234
21635329 1.3762525861 8.1167486931
21637401 0.7686452765 8.1196002885
21637423 0.7320556382 8.1196171987
21638312 0.7053065459 8.1202679961
21638963 0.7050837561 8.1207271507
21640025 0.5895922489 8.1214759496
21640141 0.5909033810 8.1215443423
21640747 0.5877132187 8.1219024298
21640937 0.5922237519 8.1220140953
21641095 0.5921352384 8.1221076666
21641296 0.6012720409 8.1222266858
21641738 0.6231018061 8.1224924481
21642343 0.6594559765 8.1228694247
21643283 0.8659473341 8.1234893133
21644214 0.6980718909 8.1242955103
21644569 0.6982629902 8.1245433258
21645103 0.6981166124 8.1249161982
21645418 0.6943745235 8.1251361049
21645939 0.6956697362 8.1254978741
21645988 0.6939868104 8.1255319619
21646254 0.6960553853 8.1257165624
21646392 0.7000632787 8.1258126180
21647755 0.7021327128 8.1267668043
21648621 0.7100315440 8.1273748512
21649154 0.7231507505 8.1277532980
21650463 1.9839012985 8.1286999023
21650602 2.2256482043 8.1289756646
21650833 2.8623325320 8.1294897894
21651118 5.2967913455 8.1303055541
21654867 12.7580661686 8.1501632249
21655654 12.8872748367 8.1602038230
21656002 12.8946035467 8.1646885946
21656232 12.9011976603 8.1676543534
21656358 12.7170689415 8.1692799043
21656394 12.5324130009 8.1697377188
21656444 2.8806627761 8.1703643395
21657482 2.3462455462 8.1733544674
21657519 1.9773265802 8.1734412785
21657593 1.8210401565 8.1735876007
21657862 1.7939542451 8.1740774605
21658334 1.7963677955 8.1749242069
21658400 1.7961905788 8.1750427672
21658496 1.7961408060 8.1752152014
21659018 1.7960150363 8.1761527869
21659181 1.7953313367 8.1764455374
21659421 1.7985599998 8.1768764169
21660051 2.9704699422 8.1780095097
21660426 3.0877600923 8.1791234359
21660502 3.2023624676 8.1793581057
21660717 5.3682607883 8.1800466136
21660836 70.4834502040 8.1806854367
21661661 70.4834502040 8.2388342831
21661828 70.4834502040 8.2506050193
21662409 70.4834502040 8.2915559038
21662664 15.5457722258 8.3095291837
21662834 1.7219220229 8.3121719649
21663115 1.6111943716 8.3126558250
21663312 0.2590085601 8.3129732303
21664286 0.2295681104 8.3132255046
21664628 0.2288376989 8.3133040169
21664727 0.2282380904 8.3133266719
21664988 0.2279264839 8.3133862420
21665117 0.2271930454 8.3134156445
21665514 0.2359434535 8.3135058402
21666276 0.2359434535 8.3136856291
21666649 0.1555754639 8.3137736360
21667175 0.0840665843 8.3138554687
21667522 0.0365553707 8.3138846398
21667696 0.0208277324 8.3138910004
21667758 0.0077139528 8.3138922917
21668216 0.0076152078 8.3138958247
21668437 0.0076152078 8.3138975077
21668559 0.0076086474 8.3138984367
21668926 0.0076086474 8.3139012291
21668999 0.0076086474 8.3139017846
21669148 0.0076086474 8.3139029182
21669183 0.0076050409 8.3139031845
21669608 0.0076371092 8.3139064167
21669777 0.0085896262 8.3139077074
21669811 0.0117136002 8.3139079994
21670155 1.3155662809 8.3139120289
21670330 2.2699703076 8.3141422530
21670703 0.0057026697 8.3149889519
21671018 0.0038927198 8.3149907482
21671061 0.0024639807 8.3149909156
21671606 0.0024233570 8.3149922585
21671620 0.0023276743 8.3149922924
21671687 0.0022135093 8.3149924484
21671771 0.0021766814 8.3149926343
21672041 0.0021766814 8.3149932220
21672628 0.0021768528 8.3149944997
21672676 0.0021765481 8.3149946042
21674258 0.0021765481 8.3149980475
21674291 0.0021765481 8.3149981194
21674969 0.0021765481 8.3149995951
21674996 0.0021765481 8.3149996538
21675013 0.0021765481 8.3149996908
21675586 0.0021775425 8.3150009380
21675971 0.0021775425 8.3150017763
21676090 0.0021775425 8.3150020355
21676106 0.0021779879 8.3150020703
21676340 0.0021798800 8.3150025800
21676444 0.0021798800 8.3150028067
21676682 0.0021798800 8.3150033255
21676812 0.0021798800 8.3150036089
21677205 0.0022269010 8.3150044655
21677215 0.0022283570 8.3150044878
21677342 0.0023682482 8.3150047708
21677403 0.0043552679 8.3150049153
21677472 0.0043049732 8.3150052158
21677591 0.0047870436 8.3150057281
21677662 6.0810715692 8.3150060680
21677843 11.0658754907 8.3161067419
21677928 6.0008623198 8.3170473413
21677954 5.9290110519 8.3172033638
21677958 5.9290512543 8.3172270798
21678081 5.9250604277 8.3179563531
21678121 5.9252388263 8.3181933555
21678145 5.9200769304 8.3183355613
21678263 3.7323524573 8.3190341303
21678270 2.1197357807 8.3190602568
21678306 4.4178729866 8.3191365673
21678550 5.1095796948 8.3202145283
21678759 5.1224080521 8.3212824305
21678960 11.6351668014 8.3223120345
21679216 9.4562362151 8.3252906372
21679227 8.0003641450 8.3253946558
21679267 0.1199093720 8.3257146703
21679376 0.0838764488 8.3257277405
21679495 0.0831680383 8.3257377218
21679693 0.0829466911 8.3257541890
21679870 0.0829169664 8.3257688706
21679975 0.0829132706 8.3257775769
21679998 0.0830432259 8.3257794839
21680718 1.2199225531 8.3258392750
21680942 6.1926773941 8.3261125377
21681152 6.1526851462 8.3274129999
21681261 6.3386465132 8.3280836426
21681307 14.4880320784 8.3283752203
21681419 17.1969187091 8.3299978799
21681491 17.1969187091 8.3312360581
21681537 35.8793819643 8.3320271163
21681627 36.1735051848 8.3352562607
21681637 36.1644729815 8.3356179958
21681664 36.1355475402 8.3365944365
21681729 36.0162173074 8.3389432471
21681900 36.0071576343 8.3451020203
21682085 36.0031033537 8.3517633444
21682128 35.9646537136 8.3533114779
21682263 32.4171102891 8.3581667061
21682914 31.2642898067 8.3792702449
21682934 30.2463639195 8.3798955307
21683163 29.7408916996 8.3868219481
21683530 7.4187886824 8.3977368553
21685305 6.4548276173 8.4109052052
21685475 6.4127094249 8.4120025259
21686674 4.7862172763 8.4196913645
21687130 0.7828092933 8.4218738796
21687273 0.5985491724 8.4219858213
21687344 0.1599515856 8.4220283183
21687611 0.1595137479 8.4220710254
21687825 0.1595669939 8.4221051613
21688183 0.1598367960 8.4221622863
21688202 0.1600577391 8.4221653232
21688320 0.1605716781 8.4221842100
21688381 0.1611233178 8.4221940049
21688425 0.1614592793 8.4222010943
21689758 0.1637274945 8.4224163196
21690278 0.1682976114 8.4225014579
21691310 0.1739511304 8.4226751410
21691487 0.1776053369 8.4227059303
21691822 0.1839523793 8.4227654281
21692350 0.9714113257 8.4228625550
21693095 0.4721242312 8.4235862564
21693169 0.3022567299 8.4236211936
21693472 0.3053722250 8.4237127774
21693656 0.3049385289 8.4237689659
21695214 0.3023112179 8.4242440601
21695431 0.2766872611 8.4243096617
21695455 0.2436138939 8.4243163021
21696788 0.2577027779 8.4246410395
21696997 0.2692124588 8.4246948993
21697688 0.2792880383 8.4248809252
21697994 0.3489724905 8.4249663873
21699365 0.3794914643 8.4254448286
21700202 0.3290964710 8.4257624629
21701057 1.4162190038 8.4260438404
21701069 4.1449311155 8.4260608350
21701518 2.8721173977 8.4279219091
21701725 2.8705745477 8.4285164374
21702024 1.1671572799 8.4293747392
21702047 0.1030637120 8.4294015838
21702101 0.0050188427 8.4294071493
21703228 0.0048378457 8.4294128055
21703480 0.0048378457 8.4294140246
21703508 0.0047757019 8.4294141601
21703551 0.0047686668 8.4294143655
21704009 0.0047746838 8.4294165495
21704041 0.0047742413 8.4294167023
21704333 0.0047612245 8.4294180964
21704500 0.0047611389 8.4294188915
21704535 0.0047611389 8.4294190581
21704730 0.0047611389 8.4294199866
21704732 0.0047617234 8.4294199961
21704787 0.0047617234 8.4294202580
21705033 0.0047617234 8.4294214294
21705195 0.0047487793 8.4294222008
21705649 0.0047515889 8.4294243567
21705869 0.0047510178 8.4294254021
21706069 0.0047514547 8.4294263523
21706624 0.0047497977 8.4294289893
21706714 0.0047497977 8.4294294168
21706794 0.0047497977 8.4294297968
21706883 0.0047497977 8.4294302195
21707195 0.0047497977 8.4294317015
21708798 0.0060894883 8.4294393154
21708818 0.0081708607 8.4294394372
21708919 0.0175388420 8.4294402624
21708982 0.0326334082 8.4294413674
21709595 0.8780316699 8.4294613716
21709608 1.9899311929 8.4294727861
21709837 0.3979336292 8.4299284803
21709881 0.5989559493 8.4299459894
21710079 0.8708646411 8.4300645827
21710849 0.0571558734 8.4307351484
21710981 0.0416300072 8.4307426930
21715523 1.4604006663 8.4309317765
21717112 0.1634683081 8.4332523532
21717343 0.0768086407 8.4332901143
21717375 0.0202135184 8.4332925722
21717598 0.0066847910 8.4332970798
21718719 0.0066865914 8.4333045735
21719153 0.0066859255 8.4333074755
21719231 0.0066859255 8.4333079970
21719645 0.0066781886 8.4333107649
21719914 0.0066781886 8.4333125614
21719953 0.0066795216 8.4333128218
21720156 0.0066795216 8.4333141778
21720966 0.0069127744 8.4333195882
21721193 0.0139519812 8.4333211574
21721254 0.0243017639 8.4333220084
21721311 0.0402708799 8.4333233936
21721437 0.0666939245 8.4333284678
21722202 0.2096388088 8.4333794886
21722267 0.2909511481 8.4333931152
21722402 0.4085607608 8.4334323936
21723160 0.2771938851 8.4337420826
21723312 0.1223171350 8.4337842161
21723351 0.0117514758 8.4337889865
21723598 0.0080455964 8.4337918891
21724603 0.0080392548 8.4337999749
21725607 0.0082727718 8.4338080463
21725717 0.0085664764 8.4338089563
21725912 0.0090370227 8.4338106268
21726056 0.0100826383 8.4338119281
21726504 0.0100863874 8.4338164451
21726909 0.0100863874 8.4338205301
21727296 0.0100863874 8.4338244335
21727737 0.0103684648 8.4338288816
21727874 0.0116159046 8.4338303021
21728019 0.0140377051 8.4338319864
21728128 0.0165189850 8.4338335165
21728153 0.0185973063 8.4338339295
21729273 2.1096657813 8.4338547585
21729834 0.0933016667 8.4350382810
21731956 0.0947113518 8.4352362671
21732058 0.0978826024 8.4352459277
21732095 0.1020386701 8.4352495493
21732696 0.1072580147 8.4353108746
21733850 0.0986579159 8.4354346503
21734363 0.0965320019 8.4354852618
21734799 0.0958606551 8.4355273498
21735785 0.0953316439 8.4356218684
21735809 0.0947688588 8.4356241564
21737220 0.0947758349 8.4357578752
21738768 0.0932840044 8.4359045882
21739452 0.0919254630 8.4359683945
21740298 0.0908993476 8.4360461634
21740483 0.0897635930 8.4360629798
21740815 0.0886653621 8.4360927813
21742612 0.0881101882 8.4362521130
21742631 0.0874090766 8.4362537871
21742750 0.0868714440 8.4362641887
21743003 0.0864024963 8.4362861672
21744036 0.0861603228 8.4363754210
