position COMBINED_rate(cM/Mb) Genetic_Map(cM)
21561870 0.0808494495 43.4874074429
21565890 0.1106272966 43.4877324577
21566139 0.1110446523 43.4877600039
21571296 0.1537344479 43.4883326611
21572612 0.1693314381 43.4885349757
21573365 0.2312105538 43.4886624822
21573398 0.3047421228 43.4886701122
21573817 0.3015482979 43.4887977991
21573844 0.2949488353 43.4888059409
21576783 0.3060174849 43.4896727956
21578987 2.5693719755 43.4903472581
21585570 0.4778446244 43.5072614338
21589863 0.4771687203 43.5093128208
21592531 0.4769199167 43.5105859069
21596245 0.4784373390 43.5123571875
21598060 0.4829719430 43.5132255513
21598972 0.4902479984 43.5136660217
21603261 0.4904895740 43.5157686954
21606450 0.4938270879 43.5173328666
21606787 0.5239372571 43.5174992863
21607479 0.5239737136 43.5178618509
21609018 0.6065861403 43.5186682465
21612821 0.9123583409 43.5209750936
21613513 0.9352432573 43.5216064455
21617808 0.7714187703 43.5256233153
21618150 0.7712684651 43.5258871405
21618179 0.6121305283 43.5259095073
21619790 0.4911457094 43.5268956496
21620244 0.3736002625 43.5271186298
21622457 0.3733595453 43.5279454071
21622609 0.3706903896 43.5280021578
21627341 0.3621302751 43.5297562647
21628515 0.3588443768 43.5301814057
21632420 0.3634033199 43.5315826929
21635630 0.6685023816 43.5327492176
21635891 0.7056805248 43.5329236967
21636569 1.5400767884 43.5334021481
21636715 2.3843053188 43.5336269993
21637160 2.9388148049 43.5346880152
21637345 2.9992131735 43.5352316959
21637950 2.4187129208 43.5370462199
21638621 1.7608663125 43.5386691763
21640337 1.6774979419 43.5416908229
21641596 1.4921837651 43.5438027928
21641918 1.2157922582 43.5442832759
21642439 0.7385800363 43.5449167037
21643080 0.6346579635 43.5453901335
21643501 0.5172777444 43.5456573245
21644012 0.4507428161 43.5459216534
21644915 0.4530475787 43.5463286742
21645127 0.4424012370 43.5464247203
21645276 0.4423834251 43.5464906381
21646488 0.3431336500 43.5470268068
21647775 0.1467715965 43.5474684198
21650043 1.2102021038 43.5478012978
21655239 1.2102021038 43.5540895079
21678831 1.2102021038 43.5826405959
21687195 1.2102021038 43.5927627263
21694617 1.2102021038 43.6017448464
21808808 1.2102021038 43.7399390348
21858916 0.1454620500 43.8005798418
21859183 0.1290927359 43.8006186802
21859441 0.1146838385 43.8006519861
21860038 0.1025010073 43.8007204523
21864298 0.1009866696 43.8011571066
21870704 0.1009812860 43.8018040272
21870865 0.1009837098 43.8018202852
21874075 0.1009909588 43.8021444429
21874370 0.1010206055 43.8021742353
21876596 0.1010232880 43.8023991071
21882916 0.1010505723 43.8030375743
21883228 0.0981540512 43.8030691021
21886100 0.0982240816 43.8033510005
21886798 0.0896841345 43.8034195609
21887354 0.0899042583 43.8034694253
21890437 0.0917539754 43.8037466001
21890695 0.0814106653 43.8037702727
21891978 0.0793973922 43.8038747226
21892987 0.0695241737 43.8039548345
21894982 0.0692674784 43.8040935353
21900276 0.0690107303 43.8044602373
21901912 0.0638911242 43.8045731388
21903002 0.0619933681 43.8046427802
21905052 0.0552930775 43.8047698666
21906625 0.0482216673 43.8048568426
21907345 0.0412545234 43.8048915622
21910847 0.0396357383 43.8050360355
21915945 0.0395766249 43.8052380985
21919920 0.0395766249 43.8053954156
21922143 0.0394922734 43.8054833944
21928229 0.0071826353 43.8057237444
21931104 0.0054710685 43.8057443945
21932904 0.0054027701 43.8057542424
21938413 0.0054027701 43.8057840063
21946758 0.0054111452 43.8058290924
21949320 0.0054205554 43.8058429557
21955424 0.0061051534 43.8058760428
21957414 0.0086268812 43.8058881921
21959504 0.0379044597 43.8059062222
21963083 0.0726658382 43.8060418823
21963571 0.0726658382 43.8060773432
21966565 0.0738934773 43.8062949048
21966670 0.0724635326 43.8063026636
21966925 0.0210538193 43.8063211418
21970164 0.0275936241 43.8063893351
21970820 0.0550731980 43.8064074365
21971218 0.1026287101 43.8064293556
21978097 0.0088992430 43.8071353385
21981609 0.0048746488 43.8071665927
21987059 0.0048734169 43.8071931595
21989226 0.0048658246 43.8072037202
21989887 0.0048581315 43.8072069365
21990388 0.0048571841 43.8072093704
21990962 0.0048571841 43.8072121585
21991844 0.0048419972 43.8072164425
22002090 0.0048419972 43.8072660536
22002361 0.0915902952 43.8072673658
22002407 0.0915902952 43.8072715789
22005239 0.0917660553 43.8075309627
22006657 0.0917762259 43.8076610869
22007237 0.0922040473 43.8077143171
22013098 0.3966569173 43.8082547251
22014792 0.4989309688 43.8089266619
22018273 0.5333965358 43.8106634406
22023909 0.5320641375 43.8136696635
22030676 0.5319533416 43.8172701415
22033271 0.3643133907 43.8186505604
22036293 0.3453071123 43.8197515155
22037026 0.3453681819 43.8200046256
22043646 0.3462020720 43.8222909629
22043762 0.3471236953 43.8223311224
22048543 0.3475148056 43.8239907208
22051819 0.3476076632 43.8251291793
22059736 0.3475865517 43.8278811891
22059951 0.3475886959 43.8279559202
22063130 0.3475733793 43.8290609047
22064593 0.3477319261 43.8295694046
22066641 0.3478300488 43.8302815596
22067299 0.3478515923 43.8305104317
22068434 0.3478663362 43.8309052433
22068637 0.3478472456 43.8309758601
22068686 0.3478347385 43.8309929047
22068787 0.3477132410 43.8310280360
22069441 0.3477365752 43.8312554404
22069680 0.3477441025 43.8313385495
22074127 0.3475764248 43.8328849675
22074477 0.3469124160 43.8330066192
22077210 0.3458663892 43.8339547309
22079163 0.3459502598 43.8346302079
22080109 0.3459762893 43.8349574769
22080132 0.3457924740 43.8349654343
22085711 0.3459090555 43.8368946105
22085757 0.3466528407 43.8369105224
22089019 1.9528271309 43.8380413039
22089994 1.9628899655 43.8399453104
22093374 0.2964383216 43.8465798785
22093761 0.2167712221 43.8466946001
22098281 0.2170614609 43.8476744060
22098326 0.2177186320 43.8476841738
22098732 0.2163913304 43.8477725676
22100397 0.2124291260 43.8481328591
22101892 0.2095877302 43.8484504407
22103984 0.2089025239 43.8488888982
22107225 0.2080850061 43.8495659513
22108137 0.2080662547 43.8497557248
22108209 0.2080665041 43.8497707056
22108736 0.2080665041 43.8498803566
22111225 0.3392517708 43.8503982341
22111449 0.5713042901 43.8504742265
22112859 0.5713083025 43.8512797656
22113054 0.2505470409 43.8513911707
22113492 0.2505470409 43.8515009103
22114442 0.2392642209 43.8517389300
22114622 0.2304211122 43.8517819976
22114629 0.2201301951 43.8517836105
22114640 0.1682105267 43.8517860319
22114775 0.1283529421 43.8518087404
22118101 0.1278038995 43.8522356422
22119309 0.1278289136 43.8523900294
22120498 0.1278264174 43.8525420179
22123827 0.1278235570 43.8529675521
22126572 0.1327888466 43.8533184277
22128305 0.1698883826 43.8535485508
22128987 0.3070893524 43.8536644147
22131010 0.1649079707 43.8542856565
22132362 0.1537255963 43.8545086120
22132601 0.1436156071 43.8545453524
22132714 0.1345169432 43.8545615810
22132947 0.1234567893 43.8545929235
22137596 0.1227401316 43.8551668741
22139927 0.1227722959 43.8554529813
22141853 0.1250922867 43.8556894408
22142001 0.1278755620 43.8557079544
22142625 0.1311840526 43.8557877488
22143940 0.6186442220 43.8559602558
22144619 2.1542431785 43.8563803152
22144774 1.7207003259 43.8567142229
22145200 0.6142961139 43.8574472413
22147167 0.6139485841 43.8586555617
22147753 0.6209318503 43.8590153356
22148292 0.4622169635 43.8593500178
22148934 0.2355417124 43.8596467611
22149769 0.2306161722 43.8598434385
22151389 0.2106334471 43.8602170367
22152179 0.2068805029 43.8603834371
22156363 0.2063979481 43.8612490251
22158070 0.2063268213 43.8616013464
22159013 0.2059933762 43.8617959126
22163399 0.2053263970 43.8626993996
22164778 0.2046947222 43.8629825447
22169198 0.2490062340 43.8638872953
22169401 0.3638551691 43.8639378436
22170015 1.4406177727 43.8641612507
22171928 1.4406844960 43.8669171525
22176027 0.4460218191 43.8728225182
22177820 0.3551274606 43.8736222353
22183253 0.3597506484 43.8755516428
22185466 0.3240634083 43.8763477710
22185780 0.3046799859 43.8764495269
22186274 0.2840947086 43.8766000388
22189651 0.2669410580 43.8775594267
22192201 0.2564086589 43.8782401264
22192343 0.2683904797 43.8782765364
22195170 0.2718560375 43.8790352763
22197099 0.7415089417 43.8795596866
22197415 0.7418315439 43.8797940034
22201505 0.7413840791 43.8828280944
22202424 0.7955455283 43.8835094264
22203964 0.7929625513 43.8847345665
22203987 0.6204959107 43.8847528046
22204104 0.6191575109 43.8848254027
22205502 0.1618003644 43.8856909849
22210374 0.0588249351 43.8864792762
22217232 0.0582688896 43.8868826976
22217376 0.0582807942 43.8868910884
22217816 0.0578280700 43.8869167319
22219051 0.0573959157 43.8869881496
22219090 0.0573481870 43.8869903880
22219599 0.0570798414 43.8870195782
22220364 0.0569562879 43.8870632443
22222432 0.0569372861 43.8871810299
22222932 0.0581239139 43.8872094986
22223058 0.0600955220 43.8872168222
22223426 0.0791661845 43.8872389373
22223826 0.4109832527 43.8872706038
22224516 0.4109709195 43.8875541823
22224958 0.0778039403 43.8877358314
22227018 0.0778370624 43.8878961075
22227872 0.0776906898 43.8879625804
22228940 0.0775633764 43.8880455540
22231360 0.0775639186 43.8882332574
22232101 0.0776097534 43.8882907323
22233115 0.0776705652 43.8883694286
22233282 0.0776830342 43.8883823995
22237300 0.0776229019 43.8886945300
22237410 0.0779969631 43.8887030685
22237539 0.0777140106 43.8887131301
22238981 0.0777301307 43.8888251937
22239458 0.0775542841 43.8888622710
22241536 0.1046656228 43.8890234288
22241585 0.1448588582 43.8890285574
22242064 0.3422269064 43.8890979448
22242798 0.3420677225 43.8893491393
22242943 0.3420677225 43.8893987391
22243917 0.0502835946 43.8897319131
22247167 0.0498643313 43.8898953348
22248983 0.0498702379 43.8899858884
22249604 0.0495551576 43.8900168578
22252692 0.0495551576 43.8901698842
22253365 0.0492503955 43.8902032348
22257348 0.0489940316 43.8903993991
22259058 0.0487713034 43.8904831789
22261056 0.0485173068 43.8905806240
22262550 0.0485173068 43.8906531088
22262711 0.0485173068 43.8906609201
22267531 0.0469673959 43.8908947735
22268118 0.0452238333 43.8909223434
22271841 0.0434532072 43.8910907117
22274173 0.0430861066 43.8911920446
22278285 0.0426118268 43.8913692147
22282331 0.0418744894 43.8915416221
22282341 0.0418744894 43.8915420409
22284504 0.0412101885 43.8916326154
22297762 0.0411965917 43.8921789801
22298757 0.0411965917 43.8922199707
22300406 0.0411662642 43.8922879039
22303906 0.0411147476 43.8924319858
22316646 0.0411147476 43.8929557877
22316964 0.0411147476 43.8929688622
22320903 0.0411168455 43.8931308131
22323061 0.0411168455 43.8932195433
22323685 0.0411168455 43.8932452002
22328822 0.0411634327 43.8934564174
22331199 0.0411634327 43.8935542629
22334104 0.0411634327 43.8936738427
22338671 0.0411634350 43.8938618361
22341061 0.0944819175 43.8939602167
22343312 1.2102021038 43.8941728955
22354629 1.2102021038 43.9078687527
22460583 1.2102021038 44.0360945064
22463876 1.2102021038 44.0400797019
22466298 1.2102021038 44.0430108114
22502169 1.2102021038 44.0864219711
22533137 0.9953311382 44.1238995098
22533848 1.0202878851 44.1246071903
22533943 1.0648461355 44.1247041176
22534293 1.0712215801 44.1250768138
22534611 5.1656940402 44.1254174622
22534744 5.1753600049 44.1261044996
22536280 5.2032777959 44.1340538525
22538900 5.2258265565 44.1476864403
22540350 5.2080936210 44.1552638888
22542404 5.1925831310 44.1659613131
22545716 5.1899490632 44.1831591485
22547097 5.1844963399 44.1903264681
22552501 5.1818525003 44.2183434864
22554798 5.1764546109 44.2302462015
22555936 8.1072877537 44.2361370069
22564395 8.1065929127 44.3047165540
22566825 8.1049394450 44.3244155748
22580854 13.5953465761 44.4381197703
22581356 13.4803444716 44.4449446342
22582434 13.6665018261 44.4594764456
22583770 10.8030985411 44.4777348920
22584391 4.0437935542 44.4844436162
22586111 4.2877322505 44.4913989411
22587828 4.2870215713 44.4987609774
22588022 4.2856856064 44.4995926596
22590010 4.0521495969 44.5081126026
22590152 3.8235453689 44.5086880078
22591531 3.7038668770 44.5139606769
22594690 2.3970348759 44.5256611923
22595065 0.4540347105 44.5265600804
22596570 0.2733890621 44.5272434027
22598822 0.2703006931 44.5278590748
22599011 0.2703680032 44.5279101617
22599825 0.2706682294 44.5281302412
22600875 0.2798472312 44.5284144429
22601224 0.3360964213 44.5285121095
22601520 0.3328850982 44.5286115941
22601555 0.7188281430 44.5286232451
22606359 0.7180947489 44.5320764955
22611363 1.6761689835 44.5356698416
22614445 1.6758254989 44.5408357944
22616756 1.6476040063 44.5447086271
22617350 1.6475893019 44.5456873039
22617424 1.1235584010 44.5458092255
22620480 2.4272829638 44.5492428200
22621113 3.5526856885 44.5507792901
22621579 9.1662407297 44.5524348416
22622081 9.4779123060 44.5570362945
22622367 37.2408662934 44.5597469774
22623683 37.2408662934 44.6087559574
22624034 36.7717990482 44.6218275015
22625887 10.7747309728 44.6899656451
22625900 8.4937832899 44.6901057166
22626144 4.3458795824 44.6921781998
22626439 2.1272472644 44.6934602342
22627621 3.9165140442 44.6959746405
22627690 4.4641165557 44.6962448800
22627867 7.5318480837 44.6970350286
22629809 2.3707122505 44.7116618776
22631165 1.1356707589 44.7148765634
22633131 1.1344392027 44.7171092921
22633354 1.1354491654 44.7173622720
22633736 1.1359619904 44.7177960136
22635346 1.1763965243 44.7196249124
22636196 1.2109999150 44.7206248495
22637347 1.9733784965 44.7220187104
22638277 0.6793762721 44.7238539524
22638484 0.2946055853 44.7239945833
22638695 0.2483703663 44.7240567450
22640088 0.2479952204 44.7244027250
22640390 0.2473370876 44.7244776195
22640536 0.2473172312 44.7245137307
22640548 0.2480017107 44.7245166985
22640568 0.2479927832 44.7245216586
22640633 0.2479950227 44.7245377781
22640761 1.5990874501 44.7245695215
22640779 3.1653914017 44.7245983050
22640951 1.0960035763 44.7251427524
22640968 0.0658981790 44.7251613844
22641260 0.0744560904 44.7251806267
22642718 1.6701121404 44.7252891837
22643062 4.1528549486 44.7258637023
22643586 4.1548738332 44.7280397982
22643850 46.8489131773 44.7291366849
22644799 49.1931120746 44.7735963035
22646184 2.2823613647 44.8417287638
22647534 2.1976129077 44.8448099516
22647661 2.2000513076 44.8450890484
22648373 2.2010952683 44.8466554850
22648939 2.4943054843 44.8479013049
22650416 3.1331221900 44.8515853941
22651304 3.1300696909 44.8543676066
22651459 3.1017030036 44.8548527674
22651534 3.0407108299 44.8550853951
22652792 1.8832453461 44.8589106094
22653021 0.9847907011 44.8593418725
22653387 0.8083829968 44.8597023059
22654518 0.7707224442 44.8606165871
22655446 0.7261667824 44.8613318175
22655790 0.6941358479 44.8615816189
22658216 0.6887272817 44.8632655925
22658832 0.6775314479 44.8636898485
22659611 0.6603447296 44.8642176455
22662055 0.6780228982 44.8658315280
22662353 0.7029571023 44.8660335788
22663693 0.8951529774 44.8669755413
22663833 0.9138881056 44.8671008628
22665124 0.9824249032 44.8682806923
22665390 1.0032343332 44.8685420173
22665432 1.1268591783 44.8685841532
22665843 1.1470871805 44.8690472923
22666439 1.4260815041 44.8697309562
22666848 7.1463838251 44.8703142236
22667298 12.3640644220 44.8735300963
22668080 12.3890790653 44.8831987947
22668168 12.1580792141 44.8842890336
22668481 12.1580792141 44.8880945124
22669097 0.8756757552 44.8955838892
22669566 0.4820342764 44.8959945812
22671154 0.4806331766 44.8967600516
22671619 0.4804599796 44.8969835460
22672084 0.4815855343 44.8972069599
22673476 0.4827053335 44.8978773270
22673485 0.4830234393 44.8978816713
22673848 0.4828113490 44.8980570088
22674461 0.4828262277 44.8983529722
22675995 0.4823492942 44.8990936276
22676322 0.4811953677 44.8992513558
22678501 0.4842365100 44.9002998805
22678637 0.5293917172 44.9003657367
22678996 0.6895067786 44.9005557883
22679704 2.2289442500 44.9010439591
22679926 2.2437433002 44.9015387848
22680715 2.0581663725 44.9033090982
22680826 1.9792542134 44.9035375547
22681122 2.0089988288 44.9041234139
22681456 2.0569903570 44.9047944195
22681687 2.6735886775 44.9052695843
22681937 2.1357249274 44.9059379815
22681977 1.9339056751 44.9060234105
22682498 1.7835851947 44.9070309753
22682676 1.7833338884 44.9073484535
22685278 1.1730832952 44.9119886883
22685544 0.4876306087 44.9123007284
22688093 0.4682414763 44.9135436989
22691676 0.5632239495 44.9152214081
22692061 0.7943933079 44.9154382493
22692982 0.7943801310 44.9161698855
22693666 1.0012924937 44.9167132415
22694131 3.6743174174 44.9171788425
22694895 7.2923546651 44.9199860211
22696351 7.2779294652 44.9306036894
22698365 4.0705917254 44.9452614394
22699538 4.0727001829 44.9500362435
22700629 4.2649581701 44.9544795594
22701727 8.5647298179 44.9591624835
22702230 29.3942197991 44.9634705426
22702950 29.3922758288 44.9846343808
22703506 8.0421051762 45.0009764862
22705311 5.3952147250 45.0154924860
22705353 3.9446668848 45.0157190850
22705536 3.3024728549 45.0164409591
22706496 3.2721632539 45.0196113330
22708155 0.1843314458 45.0250398518
22711105 0.5472405170 45.0255836296
22712218 0.9171243469 45.0261927083
22712921 0.8814557729 45.0268374467
22712930 0.8406464281 45.0268453798
22713261 0.8409519962 45.0271236338
22713810 0.6003637106 45.0275853164
22714326 0.5549024909 45.0278951041
22714435 0.5243852437 45.0279555885
22714638 0.5211030564 45.0280620387
22715012 0.5134663090 45.0282569312
22715071 0.5061654593 45.0282872257
22715710 0.4626165414 45.0286106655
22715837 0.4068449610 45.0286694178
22716206 0.2635953584 45.0288195436
22716769 0.2200159768 45.0289679478
22717477 0.2162662762 45.0291237191
22717765 0.2146276763 45.0291860038
22719865 0.2147875850 45.0296367219
22720807 0.2139621091 45.0298390518
22722306 0.2143495032 45.0301597810
22723494 26.4112832615 45.0304144282
22724922 26.3947420885 45.0681297407
22725733 17.1059477917 45.0895358765
22726023 10.0774395150 45.0944966014
22726196 7.0154250803 45.0962399984
22726914 7.0048262830 45.1012770736
22727551 6.9477764016 45.1057391480
22728560 6.9474042329 45.1127494544
22729912 7.3519862389 45.1221423449
22730109 8.4723189664 45.1235906862
22731955 8.5362256286 45.1392305870
22732080 8.5741442246 45.1402976152
22734434 22.3739771811 45.1604811507
22736511 7.7865068799 45.2069519013
22738959 7.7595894814 45.2260132701
22739662 2.3001666037 45.2314682615
22740528 1.6184134299 45.2334602058
22742520 1.2323720279 45.2366840854
22742553 0.9188571925 45.2367247536
22743750 0.9375335266 45.2378246257
22743951 1.3969482697 45.2380130699
22744262 1.7347951057 45.2384475209
22745502 6.0549416269 45.2405986668
22746922 6.0630216814 45.2491966839
22747494 6.0630216814 45.2526647323
22747620 6.0650141918 45.2534286730
22748205 6.0293165387 45.2569767063
22748328 5.9933110571 45.2577183123
22748356 5.8476695908 45.2578861250
22748496 1.0450387974 45.2587047987
22748993 0.9042558725 45.2592241830
22749097 0.8710334418 45.2593182256
22749225 0.8660180255 45.2594297179
22749309 0.8306411242 45.2595024634
22750437 0.7631121133 45.2604394266
22751257 0.7021113036 45.2610651785
22753245 0.6477950853 45.2624609758
22753360 0.6071458207 45.2625354722
22754459 0.5941493085 45.2632027255
22755289 0.5937036029 45.2636958694
22757174 0.5939125674 45.2648150007
22757223 0.5939125674 45.2648441024
22757442 0.5936535805 45.2649741693
22758437 0.5935816714 45.2655648546
22760190 0.5935788189 45.2666054033
22760672 0.5932032133 45.2668915083
22761743 0.5927741387 45.2675268289
22762058 0.5935576451 45.2677135527
22762224 0.5972477283 45.2678120833
22762469 10.9423632633 45.2679584090
22763178 11.0200440006 45.2757165446
22764108 12.5412637583 45.2859651855
22765797 33.9804946559 45.3071473800
22766504 34.0057627918 45.3311715897
22767122 32.6289448522 45.3521871511
22768476 0.4637585474 45.3963667424
22769836 0.4254314008 45.3969974541
22771593 0.4039932046 45.3977449370
22771719 0.3866177030 45.3977958402
22771909 0.3785076021 45.3978692975
22772473 0.3748014587 45.3980827758
22772637 0.3751885612 45.3981442433
22773865 0.3760308929 45.3986049748
22774184 0.3909952829 45.3987249287
22775139 0.5019707627 45.3990983292
22775536 0.6333279337 45.3992976116
22775639 0.7010204095 45.3993628443
22775688 1.1598748810 45.3993971943
22775911 1.6121624249 45.3996558464
22776528 3.0391155266 45.4006505506
22778209 8.8716926652 45.4057593038
22778237 13.0869881866 45.4060077112
22778411 31.6648975728 45.4082848472
22778642 31.9338885667 45.4155994385
22778762 32.0129462814 45.4194315052
22778813 32.0665408321 45.4210641654
22778894 32.0755117934 45.4236615552
22781315 24.3233921710 45.5013163693
22781332 0.6970825438 45.5017298669
22782026 0.6927802131 45.5022136422
22782114 0.6930724256 45.5022746069
22782429 0.6900116533 45.5024929247
22782739 0.6884493443 45.5027068283
22782797 0.6868230269 45.5027467584
22783243 0.6860102135 45.5030530814
22783542 0.6851149157 45.5032581985
22783909 0.6852901127 45.5035096357
22785136 0.6888824328 45.5043504866
22785929 0.7447497005 45.5048967704
22786485 0.7473760734 45.5053108512
22786896 0.8275632474 45.5056180228
22787418 1.0683247171 45.5060500108
22787843 4.8459254507 45.5065040488
22789141 4.8501333272 45.5127940601
22791352 4.0229211863 45.5235177048
22791512 3.4940718430 45.5241613722
22791554 0.9343533919 45.5243081233
22792098 0.9339593829 45.5248164115
22792804 0.6039915549 45.5254757868
22792922 0.3508703872 45.5255470578
22793741 0.3394723465 45.5258344207
22794803 2.4204797842 45.5261949403
22794870 2.8945678693 45.5263571125
22795007 2.9162140575 45.5267536683
22796687 0.4246376527 45.5316529079
22797535 0.5549042267 45.5320130006
22798064 1.2304085427 45.5323065449
22798585 1.3961050159 45.5329475878
22798925 1.6010559768 45.5334222635
22799350 1.6011343127 45.5341027123
22800408 1.6075509661 45.5357967124
22800466 1.6121826815 45.5358899503
22801246 1.5015449203 45.5371474528
22802510 1.2860497584 45.5390454056
22802963 0.9651729661 45.5396279862
22803228 0.4883209356 45.5398837570
22805296 0.1375033190 45.5408936047
22806428 0.1308254554 45.5410492584
22806852 0.1282998290 45.5411047284
22807509 0.1281009724 45.5411890214
22809568 0.1258081928 45.5414527813
22809683 0.1256960688 45.5414672493
22810521 0.1239972298 45.5415725826
22811275 0.1239718968 45.5416660765
22811622 0.1233983745 45.5417090947
22815974 0.2416131197 45.5422461245
22816023 0.3681897146 45.5422579635
22819054 0.2855445789 45.5433739465
22819249 0.2239637544 45.5434296277
22820275 0.2340878846 45.5436594145
22820371 0.1677348895 45.5436818870
22821488 0.1882339982 45.5438692468
22822449 0.2020719309 45.5440501397
22822746 0.2764928602 45.5441101551
22822828 0.3581034423 45.5441328275
22823290 3.0926647560 45.5442982713
22823425 0.2336304348 45.5447157810
22823905 0.2351110992 45.5448279236
22826249 0.2014948372 45.5453790240
22826294 0.1643972478 45.5453880913
22828105 0.1415661059 45.5456858147
22828353 0.1278912377 45.5457209231
22830079 0.1501009385 45.5459416634
22834295 1.5568249112 45.5465744890
22834457 2.0057037301 45.5468266946
22834558 2.3308038541 45.5470292707
22834715 3.1700603914 45.5473952069
22835388 1.5267426073 45.5495286575
22836162 1.5292103602 45.5507103563
22836323 1.4255609767 45.5509565592
22836630 1.1136066943 45.5513942064
22836895 1.1229415972 45.5516893122
22836937 1.1192335660 45.5517364757
22836990 1.1125505687 45.5517957951
22837039 1.1078855290 45.5518503101
22838101 0.8197203885 45.5530268845
22838204 0.5930013794 45.5531113157
22838270 0.5514147100 45.5531504538
22838336 0.4341781127 45.5531868472
22838530 0.3727417965 45.5532710777
22838907 0.3193483290 45.5534116014
22838983 0.2753167159 45.5534358718
22839365 0.2417314444 45.5535410428
22839627 0.1825878409 45.5536043765
22840769 0.1826881528 45.5538128918
22840838 0.1834248321 45.5538254973
22840908 0.1872982808 45.5538383370
22840937 0.1866008034 45.5538437686
22841037 0.2110615698 45.5538624287
22841087 0.2480735040 45.5538729818
22841843 0.4219275051 45.5540605254
22842612 0.6073428862 45.5543849876
22842940 0.6171614439 45.5545841961
22843118 0.6970512159 45.5546940508
22843120 0.7723539617 45.5546954449
22843362 0.8535023374 45.5548823546
22843377 0.8535023374 45.5548951571
22843774 0.9512215770 45.5552339976
22843971 1.0177967531 45.5554213882
22844321 0.8735862411 45.5557776171
22844351 0.8735875879 45.5558038247
22844942 0.8192421329 45.5563201149
22845075 0.8552978429 45.5564290741
22845099 0.9810863541 45.5564496013
22845276 2.0519699723 45.5566232536
22845414 2.2794713141 45.5569064254
22845532 1.4715813115 45.5571754030
22845544 0.6204648104 45.5571930620
22845679 0.5983062792 45.5572768248
22846000 6.0128644803 45.5574688811
22846113 0.5984099851 45.5581483348
22846741 0.5878702384 45.5585241362
22846861 0.5879053395 45.5585946807
22847689 0.5880578225 45.5590814663
22847999 0.6547139291 45.5592637642
22848178 0.6547419764 45.5593809580
22848668 20.5409545672 45.5597017816
22849916 84.9030960098 45.5853368929
22851261 31.4659608656 45.6995315570
22851338 2.3928296973 45.7019544360
22851901 0.7870495837 45.7033015991
22852094 0.7027730902 45.7034534997
22852656 0.7027978937 45.7038484581
22853492 0.7051444622 45.7044359972
22855088 0.7341363179 45.7055614077
22855153 0.7576761952 45.7056091266
22855553 0.7652974160 45.7059121971
22855554 0.7782684653 45.7059129624
22856003 0.7176284214 45.7062624049
22856080 0.6405986012 45.7063176623
22856652 0.6196740100 45.7066840847
22856971 0.4364974803 45.7068817607
22857753 0.3734429594 45.7072231018
22858091 0.3495400777 45.7073493255
22858200 0.3480746817 45.7073874253
22858535 0.3480555197 45.7075040304
22859468 0.3457285770 45.7078287662
22859543 0.3434861596 45.7078546958
22860125 0.3407239310 45.7080546047
22860387 0.3392717473 45.7081438744
22861198 0.3394136267 45.7084190238
22862445 0.3411396183 45.7088422726
22862672 0.3460691757 45.7089197113
22863477 0.5555285466 45.7091982970
22863940 0.9289278394 45.7094555067
22865367 2.3841727127 45.7107810867
22866185 9.8281792966 45.7127313400
22866449 2.0051217501 45.7153259793
22866558 1.4930949422 45.7155445376
22866650 0.2796078366 45.7156819023
22869800 0.2798704273 45.7165626670
22870103 3.4947273243 45.7166474678
22870339 0.2796420981 45.7174722234
22870526 0.2808165292 45.7175245165
22871000 0.2870809905 45.7176576235
22871034 0.2866064108 45.7176673843
22871117 0.2863893061 45.7176911726
22872538 0.3259103658 45.7180981318
22873559 0.5093524703 45.7184308863
22874084 0.5473416823 45.7186982963
22875664 0.5508396267 45.7195630962
22875926 0.3007041253 45.7197074162
22876299 0.1919183142 45.7198195788
22876411 0.1370552340 45.7198410737
22877256 0.1146841643 45.7199568853
22877273 0.0919475255 45.7199588350
22877774 0.0580221926 45.7200049007
22877911 0.0228836406 45.7200128497
22879115 0.0146714213 45.7200404016
22879867 0.0139165682 45.7200514345
22880363 0.0137873451 45.7200583372
22880399 0.0135592704 45.7200588335
22881009 0.0135382227 45.7200671047
22883209 0.0135382227 45.7200968887
22883479 0.0135204591 45.7201005441
22884639 0.0135165190 45.7201162278
22885679 0.0295478598 45.7201302850
22886022 0.3994938686 45.7201404199
22886975 0.2297775788 45.7205211375
22887883 0.1337716848 45.7207297756
22887919 0.0616431733 45.7207345914
22887962 0.0195381136 45.7207372420
22888135 0.0187385515 45.7207406221
22888259 0.0187751537 45.7207429457
22888501 0.0192080833 45.7207474893
22889132 0.0450271251 45.7207596096
22889209 0.0860966657 45.7207630767
22889361 0.1583399856 45.7207761634
22889767 0.2505775825 45.7208404494
22890001 0.3010711280 45.7208990846
22890111 0.3459831266 45.7209322024
22890288 0.3035483360 45.7209934414
22890658 1.0719430428 45.7211057543
22890941 1.7510423234 45.7214091142
22891151 0.5219587635 45.7217768330
22891356 0.3034739017 45.7218838346
22892537 0.3030073681 45.7222422373
22892660 0.3018924624 45.7222795072
22892819 0.3011430640 45.7223275081
22892886 0.2995990834 45.7223476847
22893055 0.2988705663 45.7223983169
22893766 0.2986517889 45.7226108139
22894624 0.2987661398 45.7228670571
22894743 0.3060072751 45.7229026103
22895079 0.6924696040 45.7230054287
22896908 8.2826972088 45.7242719556
22897244 8.2535471947 45.7270549419
22897323 0.8002123745 45.7277069721
22897914 0.7882133281 45.7281798976
