position COMBINED_rate(cM/Mb) Genetic_Map(cM)
1340967 0.0005508243 4.1697094006
1342295 0.0005476452 4.1697101320
1345678 0.0005476452 4.1697119847
1346267 0.0005476452 4.1697123073
1346839 0.0005476452 4.1697126205
1347044 0.0005476452 4.1697127328
1347652 0.0005476452 4.1697130658
1349018 0.0005476452 4.1697138139
1349325 0.0005476452 4.1697139820
1349989 0.0005476452 4.1697143456
1351783 0.0005476452 4.1697153281
1353096 0.0005476452 4.1697160472
1354468 0.0008507511 4.1697167985
1355805 0.2764766945 4.1697179360
1357453 0.0311773549 4.1701735696
1357699 0.0137609600 4.1701812392
1357716 0.0056840345 4.1701814731
1358695 0.1678630297 4.1701870378
1359484 0.1678630297 4.1703194817
1361142 0.1680202200 4.1705977986
1362845 0.1705105811 4.1708839371
1363249 0.1034251601 4.1709528234
1363321 0.0289551908 4.1709602700
1363924 0.1148744219 4.1709777300
1364822 0.0289942322 4.1710808872
1368478 0.0402353506 4.1711868901
1370161 0.1097432967 4.1712546062
1370805 0.2429058613 4.1713252809
1371111 0.0514369513 4.1713996101
1371290 0.0118555446 4.1714088173
1372713 0.0046751076 4.1714256877
1373268 0.0032279892 4.1714282824
1373695 0.0027535286 4.1714296608
1374909 0.0027378591 4.1714330035
1378993 0.0027378591 4.1714441850
1379031 0.0027378591 4.1714442890
1380234 0.0027378591 4.1714475826
1381281 0.0028005180 4.1714504492
1381570 0.0028439450 4.1714512585
1383835 0.0028439450 4.1714577001
1385599 0.3738242314 4.1714627168
1386803 0.0081223593 4.1719128012
1387223 0.0048590518 4.1719162125
1387834 0.0058559313 4.1719191814
1388066 0.3135238642 4.1719205400
1388383 0.3135238642 4.1720199271
1389957 0.0067685055 4.1725134136
1394799 0.1436040563 4.1725461867
1396929 0.3445499567 4.1728520634
1398049 0.2908620391 4.1732379593
1398132 0.2411834984 4.1732621009
1398386 0.0718095106 4.1733233615
1398592 0.1018623820 4.1733381542
1401308 0.1070583386 4.1736148125
1402318 0.1070583386 4.1737229414
1402745 0.1038459600 4.1737686553
1404472 0.1039108808 4.1739479973
1405469 0.1295405509 4.1740515964
1406251 0.2501911912 4.1741528971
1408313 0.2497564339 4.1746687914
1410417 3.3097843863 4.1751942789
1410484 5.4084831398 4.1754160345
1411487 5.4076954024 4.1808407431
1411718 4.9881387826 4.1820899207
1411841 1.2589491691 4.1827034618
1412867 0.2099403125 4.1839951436
1413792 0.2100196697 4.1841893384
1415340 0.2113185958 4.1845144488
1415692 0.2107122046 4.1845888330
1417250 0.2067465858 4.1849171226
1417880 0.2006414138 4.1850473730
1417930 0.1959450747 4.1850574050
1418032 0.1922656351 4.1850773914
1418535 0.1922656351 4.1851741010
1418537 0.1922688888 4.1851744856
1418584 0.1912373521 4.1851835222
1419364 0.1952401197 4.1853326873
1419500 0.2068461605 4.1853592400
1419527 0.2074796868 4.1853648248
1419646 0.2086425305 4.1853895149
1419795 0.2098807158 4.1854206027
1419883 0.5255831603 4.1854390722
1419945 0.5266222052 4.1854716583
1420970 0.5265850513 4.1860114461
1421413 0.2363119516 4.1862447233
1421796 0.2359522064 4.1863352307
1422128 0.2354349376 4.1864135669
1422403 0.2346968175 4.1864783115
1423317 0.3198796775 4.1866928244
1423455 0.6134333904 4.1867369678
1425156 6.5369225058 4.1877804180
1425236 8.6529205429 4.1883033718
1425271 16.8655043376 4.1886062240
1425710 16.8655043376 4.1960101804
1425746 16.8655043376 4.1966173385
1425888 16.8655043376 4.1990122402
1426122 16.6708101006 4.2029587682
1426136 16.6708101006 4.2031921595
1427602 4.1937884018 4.2276315671
1427850 3.0948084626 4.2286716266
1428095 2.9056736083 4.2294298547
1428393 1.6687311475 4.2302957455
1428555 1.1783757881 4.2305660799
1428661 1.1053458348 4.2306909877
1428824 0.9820077820 4.2308711591
1429614 0.9827067176 4.2316469453
1430732 0.9992696717 4.2327456114
1431444 1.0188397654 4.2334570914
1431487 1.1803504594 4.2335009015
1431750 1.3065479167 4.2338113337
1431929 1.5582531471 4.2340452057
1431978 1.6428921610 4.2341215601
1432024 1.6685224262 4.2341971332
1432319 1.3216449592 4.2346893473
1432349 0.9561096955 4.2347289966
1432430 0.6163347620 4.2348064415
1432590 0.4720837404 4.2349050551
1432817 0.4126534155 4.2350122181
1433152 0.3944883702 4.2351504570
1433305 0.3826006985 4.2352108137
1433317 0.3704591139 4.2352154049
1433541 0.3548886650 4.2352983878
1433544 0.3538999823 4.2352994524
1433691 0.3355800415 4.2353514757
1434936 0.3051415816 4.2357692729
1434996 0.2746226819 4.2357875814
1435136 0.2497989313 4.2358260285
1435652 0.2422837462 4.2359549248
1435905 0.2308488873 4.2360162226
1435923 0.2211574947 4.2360203779
1435991 0.2147975155 4.2360354166
1436012 0.2056474957 4.2360399273
1436052 0.1939095138 4.2360481532
1442986 0.3059578770 4.2373927218
1443341 0.5282110552 4.2375013368
1448017 1.9820231246 4.2399712517
1449708 2.0431350058 4.2433228528
1449762 2.0924280670 4.2434331821
1450015 2.4819972785 4.2439625664
1450161 2.4145498518 4.2443249380
1450455 2.3371870837 4.2450348157
1450888 2.2909943043 4.2460468177
1451084 2.2617718546 4.2464958526
1451145 2.2336646892 4.2466338207
1451229 2.2075516985 4.2468214485
1451320 2.1769936812 4.2470223357
1453612 0.7398004726 4.2520120052
1454135 0.6253857471 4.2523989209
1454859 0.6229436284 4.2528517001
1454977 0.6202991450 4.2529252075
1456007 0.6182763540 4.2535641156
1456086 0.6145633564 4.2536129594
1456512 0.6143116723 4.2538747634
1457288 0.6171553889 4.2543514693
1457387 0.6193454717 4.2544125677
1457498 0.6228897757 4.2544813150
1457641 0.6173801804 4.2545703883
1457944 0.5990164625 4.2547574544
1457951 0.5858854894 4.2547616476
1458086 0.5714043737 4.2548407421
1458112 0.5594699594 4.2548555986
1458398 0.5615772100 4.2550156070
1458409 0.5680128350 4.2550217844
1458567 1.8292259217 4.2551115304
1459513 6.0336793203 4.2568419781
1459688 22.0032775655 4.2578978720
1460875 21.9741549178 4.2840157625
1461413 15.4320464790 4.2958378578
1461540 6.2576485492 4.2977977277
1462222 1.6699693714 4.3020654440
1463445 1.6869332368 4.3041078166
1464119 1.6221303950 4.3052448096
1466390 1.5308573339 4.3089286677
1466737 1.5019107025 4.3094598752
1466784 1.4719090050 4.3095304650
1466939 1.4362015131 4.3097586109
1467014 1.3942380340 4.3098663260
1469688 15.5276237174 4.3135945185
1471898 0.7024377644 4.3479105669
1472924 0.7290580166 4.3486312681
1473441 0.7341074448 4.3490081911
1474362 0.7352647969 4.3496843040
1474862 1.1196858636 4.3500519364
1474945 1.4352719428 4.3501448704
1475047 1.7305105390 4.3502912681
1475129 1.8127332166 4.3504331700
1475159 1.8853282550 4.3504875520
1475240 1.9001653059 4.3506402635
1475243 1.9224942525 4.3506459640
1475613 1.0805574269 4.3513572869
1475656 0.5187049746 4.3514037509
1476186 0.5152466830 4.3516786645
1476272 0.5098834745 4.3517229757
1476446 0.5105343769 4.3518116955
1476991 0.5111787011 4.3520899367
1477106 0.5113810938 4.3521487222
1477396 0.7877367543 4.3522970228
1477437 11.8678126168 4.3523293200
1477469 12.4390742396 4.3527090900
1477701 1.8473052728 4.3555949552
1477732 0.5172157526 4.3556522217
1477818 0.5086625012 4.3556967022
1477972 0.5083609236 4.3557750362
1478185 0.5084278236 4.3558833171
1478322 0.5090951836 4.3559529717
1478454 0.5099059922 4.3560201723
1478617 0.5125341567 4.3561032870
1479149 0.5138017421 4.3563759551
1480072 0.5137016557 4.3568501941
1480660 0.5122402366 4.3571522507
1481165 0.5088424250 4.3574109320
1482179 0.4974177528 4.3579268983
1485229 0.5879608735 4.3594440224
1485271 0.7438339162 4.3594687168
1485398 0.7870735481 4.3595631837
1485459 0.7872096085 4.3596111952
1485529 0.6968830326 4.3596662998
1485924 0.4928069670 4.3599415686
1486952 0.4992694223 4.3604481742
1487700 4.6461105943 4.3608216277
1487840 0.4400634352 4.3614720832
1488668 0.4400722015 4.3618364557
1488724 0.4397678895 4.3618610998
1490329 0.4434251500 4.3625669272
1490407 1.0743304060 4.3626015144
1491666 3.6926447670 4.3639540964
1495023 3.6855196754 4.3763503049
1495111 3.6855196754 4.3766746306
1495590 3.5711510718 4.3784399945
1496324 3.4777296767 4.3810612194
1501869 2.9317835846 4.4003452305
1502142 1.5890854195 4.4011456074
1502239 1.4842101805 4.4012997487
1502430 1.4747014631 4.4015832328
1502453 1.4746637967 4.4016171509
1502616 1.4754810880 4.4018575211
1503361 0.0180723102 4.4029567545
1503489 0.0180723102 4.4029590678
1504629 0.0168986602 4.4029796702
1512563 0.0160900159 4.4031137442
1513228 0.0153848982 4.4031244441
1514780 0.0150975249 4.4031483214
1514907 0.0146540773 4.4031502388
1517314 0.0145988910 4.4031855112
1517390 0.0145944124 4.4031866207
1519555 0.0145944124 4.4032182176
1519931 0.0145891852 4.4032237051
1521072 0.0146041303 4.4032403514
1521120 0.0146039958 4.4032410524
1522482 0.0146039958 4.4032609430
1523114 0.0146711759 4.4032701727
1523122 0.0146711759 4.4032702901
1523128 0.0146888204 4.4032703781
1525957 0.0147281754 4.4033119328
1526130 0.0147659100 4.4033144808
1526526 0.0148379502 4.4033203281
1526643 0.0151322974 4.4033220641
1526812 0.0151328912 4.4033246215
1528602 0.0271600798 4.4033517093
1529695 0.0662539719 4.4033813953
1529959 2.5461368033 4.4033988864
1530230 0.5685320305 4.4040888894
1532275 0.2768568247 4.4052515374
1532523 0.2122434270 4.4053201979
1533685 0.1547688054 4.4055668248
1533717 0.0865715205 4.4055717774
1533756 0.0194513608 4.4055751537
1534982 0.0143030847 4.4055990010
1536089 0.0136258617 4.4056148346
1536802 0.0130872235 4.4056245498
1537013 0.0130872235 4.4056273112
1537449 0.0127952296 4.4056330172
1537786 0.0123622154 4.4056373292
1538549 0.0122423715 4.4056467616
1538685 0.0121592481 4.4056484266
1538715 0.0120505790 4.4056487913
1538912 0.0119747854 4.4056511653
1539380 0.0119390273 4.4056567695
1539563 0.0118550953 4.4056589543
1539896 0.0119196333 4.4056629021
1539994 0.0118849322 4.4056640702
1540046 0.0126184053 4.4056646882
1540150 0.0116258850 4.4056660005
1540473 0.0116045295 4.4056697557
1540566 0.0115713736 4.4056708349
1541668 0.0115141542 4.4056835866
1545050 0.0115141542 4.4057225274
1547276 0.0115148680 4.4057481580
1548491 0.0115140186 4.4057621485
1549311 4.3772132612 4.4057715900
1549481 0.0121660954 4.4065157163
1551386 0.0126436256 4.4065388927
1551801 0.0134184149 4.4065441398
1552025 0.0148612827 4.4065471455
1553327 0.0198009980 4.4065664949
1554083 0.0206441540 4.4065814645
1554565 0.0235661020 4.4065914149
1554895 0.0324698941 4.4065991918
1555540 0.2474706418 4.4066201348
1555606 0.5023044871 4.4066364679
1556468 0.0167541257 4.4070694544
1556876 0.0129998819 4.4070762900
1556889 0.0106883781 4.4070764590
1556926 0.0090671932 4.4070768545
1557186 0.0088515119 4.4070792120
1558606 0.0088500832 4.4070917811
1559399 0.0088500832 4.4070987992
1559748 0.0088574832 4.4071018879
1560265 0.0089464540 4.4071064672
1560337 0.0091543664 4.4071071114
1560738 0.0107024964 4.4071107823
1561172 0.0108108466 4.4071154272
1562789 1.4681861858 4.4071329083
1563312 2.7881297740 4.4079007697
1563695 0.9879570375 4.4089686234
1563921 0.9878837814 4.4091919017
1564145 0.9927518051 4.4094131877
1564274 59.6136313224 4.4095412526
1564369 59.6136313224 4.4152045476
1564764 59.6081631428 4.4387519320
1564870 59.6081631428 4.4450703973
1565020 46.4740337988 4.4540116217
1565084 46.4701650237 4.4569859599
1565093 46.4701650237 4.4574041914
1565274 13.2758864811 4.4658152913
1565391 6.5463645881 4.4673685700
1565651 6.5431288400 4.4690706248
1565906 6.5345507181 4.4707391226
1566144 5.9521703624 4.4722943457
1566148 5.9373655203 4.4723181544
1566234 4.2359117892 4.4728287678
1566816 1.4429438236 4.4752940685
1567409 0.8385263562 4.4761497342
1568171 0.6630999633 4.4767886912
1568487 0.4624366476 4.4769982308
1569479 0.2096759960 4.4774569680
1570069 0.2013673032 4.4775806768
1572544 0.1981523837 4.4780790609
1572854 0.1990251790 4.4781404881
1573633 0.2043466609 4.4782955288
1573687 0.2184755077 4.4783065635
1574082 0.2126646375 4.4783928613
1574380 0.2149908924 4.4784562354
1574508 0.2212233478 4.4784837542
1574862 2.6067775001 4.4785620673
1575460 0.6206241856 4.4801209202
1575586 0.1854539982 4.4801991189
1576126 0.1827567609 4.4802992640
1576539 0.1818655075 4.4803747426
1576704 0.1818104742 4.4804047504
1577475 0.1824758577 4.4805449262
1577685 0.1831041257 4.4805832462
1577735 0.1838365483 4.4805924014
1580043 0.1830943385 4.4810166961
1581412 0.3622050574 4.4812673523
1582104 0.5666491641 4.4815179982
1582487 0.8663672188 4.4817350248
1583089 0.8722503830 4.4822565779
1583469 0.8808373038 4.4825880330
1583548 0.9009584015 4.4826576192
1583817 1.2450391001 4.4828999770
1584121 0.8314577014 4.4832784689
1584553 0.5851644101 4.4836376586
1584582 0.4400201464 4.4836546284
1584836 6.9930608332 4.4837663935
1585021 0.0029297358 4.4850601097
1585322 0.0029025824 4.4850609916
1585555 0.0029001793 4.4850616679
1585869 0.0029001793 4.4850625785
1586046 0.0025034578 4.4850630919
1586225 0.0025034578 4.4850635400
1586264 0.0025034578 4.4850636376
1586536 0.0022265886 4.4850643186
1586749 0.0020843537 4.4850647928
1586889 0.0020843537 4.4850650846
1587149 0.0020843537 4.4850656266
1587314 0.0020843537 4.4850659705
1587409 0.0020825411 4.4850661685
1587436 0.0020806679 4.4850662247
1587444 0.0020806679 4.4850662414
1587903 0.0020806679 4.4850671964
1587982 0.0020806679 4.4850673608
1588077 0.0020806679 4.4850675584
1588183 0.0020806679 4.4850677790
1588247 0.0020806679 4.4850679122
1588416 0.0020805751 4.4850682638
1588433 0.0020805751 4.4850682992
1588887 0.0020805751 4.4850692437
1589016 0.0020805751 4.4850695121
1589089 0.0020805751 4.4850696640
1589124 0.0020805751 4.4850697368
1589150 0.0020805751 4.4850697909
1589212 0.0020805751 4.4850699199
1589249 0.0020805751 4.4850699969
1589263 0.0020805751 4.4850700260
1589381 0.0020805751 4.4850702715
1589498 0.0020805751 4.4850705150
1589857 0.0020805751 4.4850712619
1590081 0.0020805751 4.4850717279
1590216 0.0020805751 4.4850720088
1590712 0.0020841246 4.4850730408
1590945 0.0020841246 4.4850735264
1590972 0.0020841246 4.4850735827
1591249 0.0020841246 4.4850741600
1591667 0.0020841246 4.4850750311
1591784 0.0020841246 4.4850752750
1592082 0.0020841246 4.4850758960
1592562 0.0020841246 4.4850768964
1592749 0.0020843411 4.4850772861
1593406 2.9417600016 4.4850786556
1594036 25.8781470167 4.4869319644
1594098 25.8781717674 4.4885364095
1594258 26.3479969183 4.4926769170
1594282 27.0752316207 4.4933092689
1594406 26.8403799347 4.4966665976
1594415 12.8304451156 4.4969081610
1594630 4.5896646874 4.4996667067
1594960 3.1780330546 4.5011812961
1595366 1.2805644188 4.5024715775
1595585 1.2439525510 4.5027520211
1596526 1.1812352010 4.5039225805
1597464 1.2406730346 4.5050305791
1597583 1.4695294213 4.5051782192
1597935 5.5649176918 4.5056954935
1600153 5.5649176918 4.5180384810
1600266 14.3136012362 4.5186673167
1600953 3.9485659999 4.5285007607
1601068 0.3551930102 4.5289548458
1603853 0.2557456876 4.5299440583
1604492 0.1629230835 4.5301074798
1606029 0.1607537591 4.5303578926
1606045 0.1587001691 4.5303604647
1608133 0.1594818132 4.5306918306
1608782 0.1608354553 4.5307953343
1611356 0.1890372459 4.5312093248
1611667 0.2462525908 4.5312681154
1611927 0.3184046845 4.5313321410
1611962 0.3875527824 4.5313432852
1613185 0.7070872146 4.5318172622
1613300 0.7054697677 4.5318985773
1613615 5.9398025601 4.5321208003
1613674 5.8536806244 4.5324712486
1613755 0.4148720542 4.5329453967
1614169 0.2079354601 4.5331171538
1614599 0.0830184065 4.5332065660
1614998 0.0830330160 4.5332396904
1615222 0.0828733760 4.5332582898
1617345 0.0349912054 4.5334342299
1621414 0.0354023126 4.5335766091
1624221 0.0353963124 4.5336759834
1625613 0.0353963124 4.5337252551
1625748 0.0449434723 4.5337300336
1625792 0.0527661914 4.5337320111
1625815 0.0593016178 4.5337332247
1626726 0.0754902539 4.5337872485
1627490 0.1146073922 4.5338449231
1627621 0.1585610763 4.5338599366
1628208 0.1851510392 4.5339530120
1628420 0.1851510392 4.5339922640
1628530 0.1990258455 4.5340126306
1628839 0.2091467771 4.5340741296
1629527 0.1903361102 4.5342180226
1630094 0.1525790203 4.5343259432
1630257 0.1348492912 4.5343508135
1630432 0.1166446184 4.5343744122
1630478 0.0988685976 4.5343797778
1630535 0.0838833334 4.5343854133
1630539 0.0676636716 4.5343857489
1630813 0.0579750233 4.5344042887
1634757 0.0595735815 4.5346329422
1637120 0.5841969426 4.5347737146
1637134 1.2977294349 4.5347818933
1637406 1.2030804567 4.5351348757
1637553 0.5520930821 4.5353117286
1637562 0.0734162534 4.5353166974
1637674 0.0618944670 4.5353249200
1640928 0.0827008519 4.5355263246
1641006 0.1019613875 4.5355327753
1642063 0.0828311005 4.5356405485
1642156 0.0685553688 4.5356482518
1642278 0.8336046062 4.5356566155
1642980 0.1133470286 4.5362418060
1643198 0.0563541578 4.5362665156
1644053 0.0562392160 4.5363146984
1644558 0.0554021016 4.5363430992
1644634 0.0546944707 4.5363473098
1645732 0.0546758518 4.5364073643
1646859 0.0545595594 4.5364689840
1647266 0.0545373309 4.5364911897
1647963 0.0545373309 4.5365292023
1648064 0.0545851678 4.5365347105
1648675 0.0547919074 4.5365680621
1648818 0.0550370612 4.5365758973
1648885 0.0551725046 4.5365795848
1649101 0.0555584384 4.5365915020
1649671 0.0583236238 4.5366231704
1649722 0.0615680349 4.5366261449
1650072 0.0858976511 4.5366476937
1650486 0.0882933648 4.5366832553
1650497 0.0843078805 4.5366842265
1652501 0.0843078805 4.5368531795
1652848 0.0607039766 4.5368824344
1652987 0.0485566921 4.5368908722
1653417 0.0452585439 4.5369117516
1656145 0.0452319521 4.5370352169
1657197 0.0452931057 4.5370828009
1658545 0.0456193160 4.5371438560
1660019 0.0471352517 4.5372110989
1663590 0.1937145851 4.5373794189
1666816 4.6124600938 4.5380043421
1667226 6.3712808401 4.5398954508
1668493 5.1615623863 4.5479678636
1668746 1.0113078217 4.5492737389
1669534 0.3193172741 4.5500706494
1669787 0.3225292760 4.5501514367
1670645 0.2630857727 4.5504281668
1670860 1.4032876981 4.5504847303
1671354 0.1402968717 4.5511779544
1673704 0.0939233286 4.5515076520
1674357 0.0697164469 4.5515689840
1675030 0.0583093363 4.5516159031
1676885 0.0526704634 4.5517240670
1677468 0.0515159880 4.5517547738
1679144 0.0515302772 4.5518411146
1680051 0.0516030261 4.5518878526
1682117 0.0516526896 4.5519944644
1682250 0.0519277410 4.5520013343
1682822 0.0519277410 4.5520310369
1683187 0.0595447026 4.5520499905
1683233 0.0752182065 4.5520527296
1683863 0.0670016088 4.5521001171
1683950 0.0601153720 4.5521059462
1684388 0.0563017634 4.5521322767
1685538 0.0596255151 4.5521970238
1685577 0.0632134491 4.5521993492
1686010 0.0632134491 4.5522267206
1686271 0.0555404863 4.5522432193
1688037 0.0555404863 4.5523413038
1689255 0.0556854340 4.5524089521
1689470 0.0562213890 4.5524209245
1689783 0.0594803608 4.5524385218
1689830 0.0638331759 4.5524413174
1689867 0.0705707466 4.5524436792
1690239 0.0873351248 4.5524699315
1696003 0.1762575545 4.5529733312
1697173 0.1310144441 4.5531795525
1698003 0.6286737737 4.5532882945
1698334 0.0605810868 4.5534963855
1698566 0.0589535188 4.5535104403
1698712 0.0574432914 4.5535190475
1700504 0.0592571323 4.5536219859
1701793 0.0621194982 4.5536983684
1702285 0.0654533850 4.5537289311
1702688 0.0683283566 4.5537553089
1703121 0.0709346917 4.5537848950
1703347 0.0743075724 4.5538009263
1704027 0.0749764625 4.5538514554
1704072 0.0750959843 4.5538548294
1704351 0.0756624220 4.5538757811
1704884 0.0777938811 4.5539161092
1705419 0.0797012698 4.5539577289
1705939 0.0877689442 4.5539991736
1706146 0.1055473374 4.5540173418
1706701 0.1169436268 4.5540759206
1708332 0.9876720373 4.5542666556
1711725 0.2788289159 4.5576178268
1712427 0.2092848758 4.5578135647
1715758 8.9853430057 4.5585106926
1721154 1.0706231940 4.6069956035
1721457 0.3431125126 4.6073200023
1724851 0.4366975518 4.6084845262
1724994 0.4365338564 4.6085469740
1725368 0.3366538498 4.6087102376
1726035 0.3348910489 4.6089347857
1727490 0.3348965152 4.6094220522
1727904 0.3334986868 4.6095606994
1728361 0.3328165557 4.6097131083
1728584 0.3329172929 4.6097873264
1729980 0.4622121632 4.6102520789
1730197 1.8231668486 4.6103523789
1730946 5.3436199201 4.6117179309
1731653 12.0027551023 4.6154958702
1731741 12.0035032357 4.6165521126
1731935 5.8373712104 4.6188807923
1732119 5.1043090065 4.6199548686
1732133 4.6330601479 4.6200263289
1732207 4.3925406888 4.6203691753
1732272 4.1420994717 4.6206546905
1733471 0.3510163197 4.6256210678
1733529 0.2694883315 4.6256414267
1733621 0.1394333404 4.6256662196
1734195 0.1480062694 4.6257462544
1734338 0.1477096354 4.6257674193
1734438 0.1477747966 4.6257821902
1734694 0.1441177822 4.6258200206
1734723 0.1402220339 4.6258242000
1734828 0.1401289391 4.6258389233
1735815 0.1469066713 4.6259772306
1736421 0.1681457206 4.6260662560
1736646 0.1920049028 4.6261040888
1737008 1.8395936592 4.6261735946
1737747 5.1975767963 4.6275330543
1738722 0.0576351242 4.6326006917
1739665 0.0575629527 4.6326550416
1740523 0.0575555107 4.6327044306
1741275 0.0575302812 4.6327477123
1742000 0.0576722651 4.6327894218
1742309 0.0583429031 4.6328072425
1743904 0.1027847882 4.6329002995
1743953 0.1612740158 4.6329053359
1744176 0.3056019015 4.6329413000
1744591 0.2337696934 4.6330681248
1745028 0.2659967740 4.6331702822
1745833 0.7645720938 4.6333844096
1746196 0.7665273707 4.6336619492
1747305 0.7664875071 4.6345120281
1747504 0.7535839177 4.6346645591
1747523 0.7465103371 4.6346788772
1747847 0.7343691031 4.6349207465
1747991 0.7562641800 4.6350264957
1748001 0.7922024005 4.6350340583
1748295 0.7958729162 4.6352669658
1749437 0.4270067204 4.6361758527
1749809 0.3654553024 4.6363346992
1750084 0.3364187836 4.6364351994
1750848 0.1966359093 4.6366922234
1752595 0.1438489512 4.6370357463
1752941 0.1440349292 4.6370855180
1753204 0.1441487860 4.6371233992
1755104 0.1435191012 4.6373972819
1755640 0.1443246478 4.6374742082
1755728 0.1426653215 4.6374869087
1756000 0.1417138277 4.6375257137
1757080 0.1411669969 4.6376787646
1757891 0.1411508860 4.6377932511
1760309 0.1871640845 4.6381345539
1760388 0.2759175159 4.6381493399
1760403 0.3445004679 4.6381534786
1760423 0.4245169390 4.6381603686
1760745 0.5335668706 4.6382970631
1761063 0.6499276738 4.6384667374
1761762 0.7215984248 4.6389210368
1762846 0.8242545160 4.6397032495
1763002 0.8355802159 4.6398318332
1763145 0.9760230774 4.6399513212
1763199 0.9799981357 4.6400040264
1764157 0.9941626367 4.6409428646
1764938 3.1109681997 4.6417193057
1765084 3.1861398778 4.6421735070
1765175 12.2597116488 4.6424634457
1765283 24.5743752760 4.6437874946
1766970 18.1022413126 4.6852444657
1767013 9.8228562430 4.6860228621
1767028 7.0861312019 4.6861702049
1767081 2.9085622272 4.6865457699
1767836 2.4517086955 4.6887417343
1768210 1.4082284494 4.6896586734
1768421 1.4074695749 4.6899558096
1768592 0.9197608239 4.6901964869
1769065 0.7607227732 4.6906315338
1769896 0.7443790377 4.6912636944
1770530 0.7440841586 4.6917356307
1770689 0.7394565837 4.6918539401
1771336 0.7297910512 4.6923323685
1772147 0.7271393199 4.6929242290
1773437 0.7270805247 4.6938622388
1775171 0.7273788660 4.6951229964
1775871 0.7276703648 4.6956321616
1776588 0.7289597655 4.6961539012
1782127 3.2852688555 4.7001916094
1783389 1.1108680632 4.7043376187
1783833 0.7653656563 4.7048308441
1784134 0.7618469595 4.7050612192
1784514 0.7632136749 4.7053507210
1786710 0.8029059739 4.7070267382
1788154 0.8338552189 4.7081861345
1789613 0.9486219128 4.7094027292
1790231 3.4956874415 4.7099889776
1790338 2.9150562875 4.7103630161
1790377 1.7688309121 4.7104767033
1791014 2.0668825588 4.7116034486
1792410 1.2357078829 4.7144888167
1792443 0.3249807120 4.7145295950
1792917 0.2869051597 4.7146836359
1793416 0.2571438552 4.7148268016
1793913 0.2538796862 4.7149546021
1794120 0.2520509234 4.7150071552
1794619 0.2475387648 4.7151329286
1794897 0.2484273556 4.7152017443
1795225 0.2485133037 4.7152832285
1795318 0.2500980937 4.7153063402
1797674 1.5273510269 4.7158955714
1797776 1.5274018188 4.7160513612
1798729 19.7996023070 4.7175069751
1801428 4.4844115033 4.7709461017
1803412 1.0519113732 4.7798431741
1803940 1.1472267658 4.7803985834
1804845 1.1667529070 4.7814368236
1804950 1.1877036795 4.7815593326
1805266 1.2530198453 4.7819346470
1805516 1.5072256758 4.7822479020
1807188 1.7123243624 4.7847679833
1807362 1.7462246845 4.7850659277
1807747 1.7702331489 4.7857382242
1808444 1.7498506384 4.7869720767
1810967 1.4080710258 4.7913869499
1811145 1.2206094457 4.7916375865
1811330 1.0639007680 4.7918633993
1811415 1.0345111377 4.7919538308
1811488 1.0121205599 4.7920293502
1811651 0.7986698950 4.7921943258
1811885 0.6054387468 4.7923812146
1811966 0.4712402046 4.7924302551
1811999 0.3156257404 4.7924458060
1812242 0.2626900528 4.7925225031
1812269 0.2106362803 4.7925295957
1812405 0.1931398453 4.7925582423
1812482 0.1931446939 4.7925731140
1812968 0.1934585006 4.7926669823
1813204 0.1941944466 4.7927126385
1813698 0.2041800580 4.7928085706
1814510 0.2764990846 4.7929743648
1814764 0.2763780322 4.7930445956
1815170 0.3535279491 4.7931568051
1815828 0.4144921983 4.7933894264
1816006 0.4815973575 4.7934632061
1816417 0.5397724364 4.7936611426
1816603 0.5842963031 4.7937615402
1817198 0.5917455389 4.7941091965
1817602 1.4032529575 4.7943482617
1818189 0.8053477736 4.7951719712
1818226 0.5645296074 4.7952017691
1818350 0.7099821108 4.7952717708
1818414 2.0308047979 4.7953172096
1818861 1.5154679134 4.7962249794
1818950 0.5469794024 4.7963598560
1819374 0.9380207541 4.7965917753
1819675 0.1106481760 4.7968741195
1820927 0.0611478029 4.7970126510
1821124 0.0484042929 4.7970246972
1821299 0.0418991680 4.7970331679
1822246 0.0406791610 4.7970728464
1822995 0.0404108737 4.7971033151
1823682 0.0403207088 4.7971310774
1824649 0.0404585536 4.7971700675
1824800 0.0406090280 4.7971761768
1825097 0.0408548817 4.7971882376
1825105 0.0412144050 4.7971885645
1826666 0.6080379599 4.7972529002
1826757 4.7932641301 4.7973082316
1827007 4.8283652281 4.7985065476
1827204 4.9171026059 4.7994577356
1828901 5.7210307329 4.8078020587
1829339 5.7700078228 4.8103078702
1829387 5.8300059639 4.8105848306
1829564 5.8568668338 4.8116167416
1829601 5.8719437769 4.8118334457
1830658 5.9163053109 4.8180400903
1831371 5.8566750691 4.8222584159
1831469 5.8451272789 4.8228323701
1831702 2.8836155314 4.8241942848
1832188 2.8782693526 4.8255957219
1832204 2.8734893613 4.8256417742
1832422 2.8357189159 4.8262681949
1833583 2.8245152309 4.8295604646
1833915 2.8054129148 4.8304982036
1833981 2.7873695808 4.8306833609
1834240 2.7350210043 4.8314052896
1835637 0.8612978097 4.8352261139
1837408 0.8708006556 4.8367514724
1839343 1.0653671023 4.8384364716
1839545 1.1442829439 4.8386516758
1839781 1.4464830299 4.8389217265
1839892 1.8249758114 4.8390822862
1840332 1.8304005097 4.8398852755
1840718 1.8357361069 4.8405918101
